attr_key,attr_name,machine_attr,attr_code,unit,ct_ref,attr_desc,result_type,test_key
14622,Ertapenem,Default,ATTRCODE,Null,BSH,Desc,1,11037
14623,Trimethoprim/Sulfamethoxazole,Default,ATTRCODE,Null,BSH,Desc,1,11037
14624,Oxacillin,Default,ATTRCODE,Null,BSH,Desc,1,11037
14625,Rifampicin,Default,ATTRCODE,Null,BSH,Desc,1,11037
14626,Ampicillin,Default,ATTRCODE,Null,BSH,Desc,1,11037
14627,Gentamicin HGM,Default,ATTRCODE,Null,BSH,Desc,1,11037
14628,Polymyxin B(300U) PB,Default,ATTRCODE,Null,BSH,Desc,1,11037
14629,Tobramycin,Default,ATTRCODE,Null,BSH,Desc,1,11037
14630,Doripenem,Default,ATTRCODE,Null,BSH,Desc,1,11037
14631,Azithromycin (15?g),Default,ATTRCODE,Null,BSH,Desc,1,11037
14632,Ceftriaxone (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11037
14633,Imipenem (10 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11037
14634,Meropenem (10 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11037
14635,Ceftazidime (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11037
14636,Pipercillin/Tazobactam (110 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11037
14637,Cefixime (5  ?g),Default,ATTRCODE,Null,BSH,Desc,1,11037
14638,Azithromycin (15 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11037
14639,Levofloxacin (5 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11037
14640,Amikacin (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11037
14641,Polymyxin B (300 U),Default,ATTRCODE,Null,BSH,Desc,1,11037
14642,Pipercillin (100 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11037
14643,Nalidixic Acid (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11037
14644,Amoxycillin (10 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11037
14645,Amoxycillin/Clavulanic Acid (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11037
14646,*Colistin,Default,ATTRCODE,Null,BSH,Desc,1,11037
14647,Von Willebrand's Factor,Default,ATTRCODE,%,BSH,Desc,1,11038
14648,HEV IgM,Default,ATTRCODE,Null,BSH,Desc,1,11039
14649,HEV IgG,Default,ATTRCODE,Null,BSH,Desc,1,11039
14650,fungus,Default,ATTRCODE,Null,BSH,Desc,1,11040
14651,Default,Default,ATTRCODE,Null,BSH,Desc,1,11041
14652,Default,Default,ATTRCODE,Null,BSH,Desc,1,11042
14653,Default,Default,ATTRCODE,Null,BSH,Desc,1,11043
14654,Wound Swab for Genexpert,Default,ATTRCODE,Null,BSH,Desc,1,11044
14655,Default,Default,ATTRCODE,Null,BSH,Desc,1,11045
14656,Default,Default,ATTRCODE,Null,BSH,Desc,1,11046
14657,Default,Default,ATTRCODE,Null,BSH,Desc,1,11047
14658,Default,Default,ATTRCODE,Null,BSH,Desc,1,11048
14659,fungus,Default,ATTRCODE,Null,BSH,Desc,1,11049
14660,Default,Default,ATTRCODE,Null,BSH,Desc,1,11050
14661,Free cortisol in Salivary (11 PM/Midnight),Default,ATTRCODE,ng/mL,BSH,Desc,1,11051
14662,Default,Default,ATTRCODE,Null,BSH,Desc,1,11051
14663,Default,Default,ATTRCODE,Null,BSH,Desc,1,11052
14664,Default,Default,ATTRCODE,Null,BSH,Desc,1,11053
14665,Default,Default,ATTRCODE,Null,BSH,Desc,1,11054
14666,Default,Default,ATTRCODE,Null,BSH,Desc,1,11055
14667,Default,Default,ATTRCODE,Null,BSH,Desc,1,11056
14668,Default,Default,ATTRCODE,Null,BSH,Desc,1,11057
14669,Endometrial Tissue for MTB PCR,Default,ATTRCODE,Null,BSH,Desc,1,11058
14670,Default,Default,ATTRCODE,Null,BSH,Desc,1,11059
14671,fungus,Default,ATTRCODE,Null,BSH,Desc,1,11060
14672,Default,Default,ATTRCODE,Null,BSH,Desc,1,11061
14673,Default,Default,ATTRCODE,Null,BSH,Desc,1,11062
14674,Default,Default,ATTRCODE,Null,BSH,Desc,1,11063
14675,Pericardial Fluid for Genexpert,Default,ATTRCODE,Null,BSH,Desc,1,11064
14676,Pus cells,Default,ATTRCODE,Null,BSH,Desc,1,11065
14677,Epithelial cells,Default,ATTRCODE,Null,BSH,Desc,1,11065
14678,Gram Positive cocci,Default,ATTRCODE,Null,BSH,Desc,1,11065
14679,Gram Negative Bacilli,Default,ATTRCODE,Null,BSH,Desc,1,11065
14680,Gram Stain,Default,ATTRCODE,Null,BSH,Desc,1,11065
14681,CD10,Default,ATTRCODE,Null,BSH,Desc,1,11066
14682,fungus,Default,ATTRCODE,Null,BSH,Desc,1,11067
14683,.,Default,ATTRCODE,Null,BSH,Desc,1,11067
14684,Insulin Dependent Growth Hormone,Default,ATTRCODE,ng/ml,BSH,Desc,1,11068
14685,Growth Hormone 1hr after 100gms Glucose,Default,ATTRCODE,ng/mL,BSH,Desc,1,11069
14686,Default,Default,ATTRCODE,Null,BSH,Desc,1,11070
14687,CUS 3hrs after 75gms of oral glucose,Default,ATTRCODE,Null,BSH,Desc,1,11071
14688,Blood Bag No :,Default,ATTRCODE,Null,BSH,Desc,1,11072
14689,Unit :,Default,ATTRCODE,Null,BSH,Desc,1,11072
14690,Patient's Blood Grouping Report :,Default,ATTRCODE,Null,BSH,Desc,1,11072
14691,Blood Group :,Default,ATTRCODE,Null,BSH,Desc,1,11072
14692,Rh Type :,Default,ATTRCODE,Null,BSH,Desc,1,11072
14693,Donor information :,Default,ATTRCODE,Null,BSH,Desc,1,11072
14694,Donor Name :,Default,ATTRCODE,Null,BSH,Desc,1,11072
14695,Age :,Default,ATTRCODE,Null,BSH,Desc,1,11072
14696,Gender :,Default,ATTRCODE,Null,BSH,Desc,1,11072
14697,Blood Component :,Default,ATTRCODE,Null,BSH,Desc,1,11072
14698,Cross Match with donor :,Default,ATTRCODE,Null,BSH,Desc,1,11072
14699,Screening Test Done :,Default,ATTRCODE,Null,BSH,Desc,1,11072
14700,HBsAg,Default,ATTRCODE,Null,BSH,Desc,1,11072
14701,Anti HCV,Default,ATTRCODE,Null,BSH,Desc,1,11072
14702,HIV I & II,Default,ATTRCODE,Null,BSH,Desc,1,11072
14703,Syphilis (VDRL),Default,ATTRCODE,Null,BSH,Desc,1,11072
14704,5. Malarial Parasite (ICT),Default,ATTRCODE,Null,BSH,Desc,1,11072
14705,Amikacin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14706,Amoxycillin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14707,Amoxyclave,Default,ATTRCODE,Null,BSH,Desc,1,11073
14708,Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14709,Aztreonam,Default,ATTRCODE,Null,BSH,Desc,1,11073
14710,Cefaclor,Default,ATTRCODE,Null,BSH,Desc,1,11073
14711,Cefepime,Default,ATTRCODE,Null,BSH,Desc,1,11073
14712,Cefixime,Default,ATTRCODE,Null,BSH,Desc,1,11073
14713,Cefotaxime,Default,ATTRCODE,Null,BSH,Desc,1,11073
14714,Cefoxitin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14715,Ceftazidime,Default,ATTRCODE,Null,BSH,Desc,1,11073
14716,Ceftriaxone,Default,ATTRCODE,Null,BSH,Desc,1,11073
14717,Cefuroxime,Default,ATTRCODE,Null,BSH,Desc,1,11073
14718,Cephradine,Default,ATTRCODE,Null,BSH,Desc,1,11073
14719,Chloramphenicol,Default,ATTRCODE,Null,BSH,Desc,1,11073
14720,Ciprofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14721,Clindamycin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14722,Cloxacillin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14723,Colistin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14724,Co-trimoxazole,Default,ATTRCODE,Null,BSH,Desc,1,11073
14725,Doxycycline,Default,ATTRCODE,Null,BSH,Desc,1,11073
14726,Erythromycin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14727,Gentamicin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14728,Imipenem,Default,ATTRCODE,Null,BSH,Desc,1,11073
14729,Levofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14730,Linezolid,Default,ATTRCODE,Null,BSH,Desc,1,11073
14731,Mecillinam,Default,ATTRCODE,Null,BSH,Desc,1,11073
14732,Meropenem,Default,ATTRCODE,Null,BSH,Desc,1,11073
14733,Nalidixic Acid,Default,ATTRCODE,Null,BSH,Desc,1,11073
14734,Neomycin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14735,Netilmicin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14736,Nitrofurantoin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14737,Penicillin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14738,Piperacillin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14739,Piperacillin/Tazobactum,Default,ATTRCODE,Null,BSH,Desc,1,11073
14740,Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,11073
14741,Tetracycline,Default,ATTRCODE,Null,BSH,Desc,1,11073
14742,Vancomycin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14743,Tigecycline,Default,ATTRCODE,Null,BSH,Desc,1,11073
14744,Teicoplanin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14745,Mupirocin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14746,Cefpodoxime,Default,ATTRCODE,Null,BSH,Desc,1,11073
14747,Daptomycin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14748,Cefoperazone/Sulbactam,Default,ATTRCODE,Null,BSH,Desc,1,11073
14749,Ertapenem,Default,ATTRCODE,Null,BSH,Desc,1,11073
14750,Trimethoprim/Sulfamethoxazole,Default,ATTRCODE,Null,BSH,Desc,1,11073
14751,Oxacillin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14752,Rifampicin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14753,Ampicillin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14754,Gentamicin HGM,Default,ATTRCODE,Null,BSH,Desc,1,11073
14755,Polymyxin B(300U) PB,Default,ATTRCODE,Null,BSH,Desc,1,11073
14756,Tobramycin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14757,Doripenem,Default,ATTRCODE,Null,BSH,Desc,1,11073
14758,Azithromycin (15?g),Default,ATTRCODE,Null,BSH,Desc,1,11073
14759,Ceftriaxone (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11073
14760,Imipenem (10 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11073
14761,Meropenem (10 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11073
14762,Ceftazidime (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11073
14763,Pipercillin/Tazobactam (110 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11073
14764,Cefixime (5  ?g),Default,ATTRCODE,Null,BSH,Desc,1,11073
14765,Azithromycin (15 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11073
14766,Levofloxacin (5 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11073
14767,Amikacin (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11073
14768,Polymyxin B (300 U),Default,ATTRCODE,Null,BSH,Desc,1,11073
14769,Pipercillin (100 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11073
14770,Nalidixic Acid (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11073
14771,Amoxycillin (10 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11073
14772,Amoxycillin/Clavulanic Acid (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11073
14773,*Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,11073
14774,*Colistin,Default,ATTRCODE,Null,BSH,Desc,1,11073
14775,Amikacin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14776,Amoxycillin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14777,Amoxyclave,Default,ATTRCODE,Null,BSH,Desc,1,11074
14778,Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14779,Aztreonam,Default,ATTRCODE,Null,BSH,Desc,1,11074
14780,Cefaclor,Default,ATTRCODE,Null,BSH,Desc,1,11074
14781,Cefepime,Default,ATTRCODE,Null,BSH,Desc,1,11074
14782,Cefixime,Default,ATTRCODE,Null,BSH,Desc,1,11074
14783,Cefotaxime,Default,ATTRCODE,Null,BSH,Desc,1,11074
14784,Cefoxitin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14785,Ceftazidime,Default,ATTRCODE,Null,BSH,Desc,1,11074
14786,Ceftriaxone,Default,ATTRCODE,Null,BSH,Desc,1,11074
14787,Cefuroxime,Default,ATTRCODE,Null,BSH,Desc,1,11074
14788,Cephradine,Default,ATTRCODE,Null,BSH,Desc,1,11074
14789,Chloramphenicol,Default,ATTRCODE,Null,BSH,Desc,1,11074
14790,Ciprofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14791,Clindamycin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14792,Cloxacillin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14793,Colistin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14794,Co-trimoxazole,Default,ATTRCODE,Null,BSH,Desc,1,11074
14795,Doxycycline,Default,ATTRCODE,Null,BSH,Desc,1,11074
14796,Erythromycin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14797,Gentamicin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14798,Imipenem,Default,ATTRCODE,Null,BSH,Desc,1,11074
14799,Levofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14800,Linezolid,Default,ATTRCODE,Null,BSH,Desc,1,11074
14801,Mecillinam,Default,ATTRCODE,Null,BSH,Desc,1,11074
14802,Meropenem,Default,ATTRCODE,Null,BSH,Desc,1,11074
14803,Nalidixic Acid,Default,ATTRCODE,Null,BSH,Desc,1,11074
14804,Neomycin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14805,Netilmicin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14806,Nitrofurantoin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14807,Penicillin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14808,Piperacillin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14809,Piperacillin/Tazobactum,Default,ATTRCODE,Null,BSH,Desc,1,11074
14810,Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,11074
14811,Tetracycline,Default,ATTRCODE,Null,BSH,Desc,1,11074
14812,Vancomycin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14813,Tigecycline,Default,ATTRCODE,Null,BSH,Desc,1,11074
14814,Teicoplanin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14815,Mupirocin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14816,Cefpodoxime,Default,ATTRCODE,Null,BSH,Desc,1,11074
14817,Daptomycin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14818,Cefoperazone/Sulbactam,Default,ATTRCODE,Null,BSH,Desc,1,11074
14819,Ertapenem,Default,ATTRCODE,Null,BSH,Desc,1,11074
14820,Trimethoprim/Sulfamethoxazole,Default,ATTRCODE,Null,BSH,Desc,1,11074
14821,Oxacillin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14822,Rifampicin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14823,Ampicillin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14824,Gentamicin HGM,Default,ATTRCODE,Null,BSH,Desc,1,11074
14825,Polymyxin B(300U) PB,Default,ATTRCODE,Null,BSH,Desc,1,11074
14826,Tobramycin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14827,Doripenem,Default,ATTRCODE,Null,BSH,Desc,1,11074
14828,Azithromycin (15?g),Default,ATTRCODE,Null,BSH,Desc,1,11074
14829,Ceftriaxone (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11074
14830,Imipenem (10 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11074
14831,Meropenem (10 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11074
14832,Ceftazidime (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11074
14833,Pipercillin/Tazobactam (110 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11074
14834,Cefixime (5  ?g),Default,ATTRCODE,Null,BSH,Desc,1,11074
14835,Azithromycin (15 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11074
14836,Levofloxacin (5 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11074
14837,Amikacin (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11074
14838,Polymyxin B (300 U),Default,ATTRCODE,Null,BSH,Desc,1,11074
14839,Pipercillin (100 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11074
14840,Nalidixic Acid (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11074
14841,Amoxycillin (10 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11074
14842,Amoxycillin/Clavulanic Acid (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11074
14843,*Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,11074
14844,*Colistin,Default,ATTRCODE,Null,BSH,Desc,1,11074
14845,Amikacin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14846,Amoxycillin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14847,Amoxyclave,Default,ATTRCODE,Null,BSH,Desc,1,11075
14848,Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14849,Aztreonam,Default,ATTRCODE,Null,BSH,Desc,1,11075
14850,Cefaclor,Default,ATTRCODE,Null,BSH,Desc,1,11075
14851,Cefepime,Default,ATTRCODE,Null,BSH,Desc,1,11075
14852,Cefixime,Default,ATTRCODE,Null,BSH,Desc,1,11075
14853,Cefotaxime,Default,ATTRCODE,Null,BSH,Desc,1,11075
14854,Cefoxitin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14855,Ceftazidime,Default,ATTRCODE,Null,BSH,Desc,1,11075
14856,Ceftriaxone,Default,ATTRCODE,Null,BSH,Desc,1,11075
14857,Cefuroxime,Default,ATTRCODE,Null,BSH,Desc,1,11075
14858,Cephradine,Default,ATTRCODE,Null,BSH,Desc,1,11075
14859,Chloramphenicol,Default,ATTRCODE,Null,BSH,Desc,1,11075
14860,Ciprofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14861,Clindamycin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14862,Cloxacillin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14863,Colistin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14864,Co-trimoxazole,Default,ATTRCODE,Null,BSH,Desc,1,11075
14865,Doxycycline,Default,ATTRCODE,Null,BSH,Desc,1,11075
14866,Erythromycin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14867,Gentamicin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14868,Imipenem,Default,ATTRCODE,Null,BSH,Desc,1,11075
14869,Levofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14870,Linezolid,Default,ATTRCODE,Null,BSH,Desc,1,11075
14871,Mecillinam,Default,ATTRCODE,Null,BSH,Desc,1,11075
14872,Meropenem,Default,ATTRCODE,Null,BSH,Desc,1,11075
14873,Nalidixic Acid,Default,ATTRCODE,Null,BSH,Desc,1,11075
14874,Neomycin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14875,Netilmicin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14876,Nitrofurantoin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14877,Penicillin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14878,Piperacillin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14879,Piperacillin/Tazobactum,Default,ATTRCODE,Null,BSH,Desc,1,11075
14880,Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,11075
14881,Tetracycline,Default,ATTRCODE,Null,BSH,Desc,1,11075
14882,Vancomycin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14883,Tigecycline,Default,ATTRCODE,Null,BSH,Desc,1,11075
14884,Teicoplanin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14885,Mupirocin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14886,Cefpodoxime,Default,ATTRCODE,Null,BSH,Desc,1,11075
14887,Daptomycin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14888,Cefoperazone/Sulbactam,Default,ATTRCODE,Null,BSH,Desc,1,11075
14889,Ertapenem,Default,ATTRCODE,Null,BSH,Desc,1,11075
14890,Trimethoprim/Sulfamethoxazole,Default,ATTRCODE,Null,BSH,Desc,1,11075
14891,Oxacillin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14892,Rifampicin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14893,Ampicillin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14894,Gentamicin HGM,Default,ATTRCODE,Null,BSH,Desc,1,11075
14895,Polymyxin B(300U) PB,Default,ATTRCODE,Null,BSH,Desc,1,11075
14896,Tobramycin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14897,Doripenem,Default,ATTRCODE,Null,BSH,Desc,1,11075
14898,Azithromycin (15?g),Default,ATTRCODE,Null,BSH,Desc,1,11075
14899,Ceftriaxone (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11075
14900,Imipenem (10 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11075
14901,Meropenem (10 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11075
14902,Ceftazidime (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11075
14903,Pipercillin/Tazobactam (110 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11075
14904,Cefixime (5  ?g),Default,ATTRCODE,Null,BSH,Desc,1,11075
14905,Azithromycin (15 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11075
14906,Levofloxacin (5 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11075
14907,Amikacin (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11075
14908,Polymyxin B (300 U),Default,ATTRCODE,Null,BSH,Desc,1,11075
14909,Pipercillin (100 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11075
14910,Nalidixic Acid (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11075
14911,Amoxycillin (10 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11075
14912,Amoxycillin/Clavulanic Acid (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11075
14913,*Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,11075
14914,*Colistin,Default,ATTRCODE,Null,BSH,Desc,1,11075
14915,Amikacin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14916,Amoxycillin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14917,Amoxyclave,Default,ATTRCODE,Null,BSH,Desc,1,11076
14918,Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14919,Aztreonam,Default,ATTRCODE,Null,BSH,Desc,1,11076
14920,Cefaclor,Default,ATTRCODE,Null,BSH,Desc,1,11076
14921,Cefepime,Default,ATTRCODE,Null,BSH,Desc,1,11076
14922,Cefixime,Default,ATTRCODE,Null,BSH,Desc,1,11076
14923,Cefotaxime,Default,ATTRCODE,Null,BSH,Desc,1,11076
14924,Cefoxitin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14925,Ceftazidime,Default,ATTRCODE,Null,BSH,Desc,1,11076
14926,Ceftriaxone,Default,ATTRCODE,Null,BSH,Desc,1,11076
14927,Cefuroxime,Default,ATTRCODE,Null,BSH,Desc,1,11076
14928,Cephradine,Default,ATTRCODE,Null,BSH,Desc,1,11076
14929,Chloramphenicol,Default,ATTRCODE,Null,BSH,Desc,1,11076
14930,Ciprofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14931,Clindamycin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14932,Cloxacillin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14933,Colistin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14934,Co-trimoxazole,Default,ATTRCODE,Null,BSH,Desc,1,11076
14935,Doxycycline,Default,ATTRCODE,Null,BSH,Desc,1,11076
14936,Erythromycin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14937,Gentamicin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14938,Imipenem,Default,ATTRCODE,Null,BSH,Desc,1,11076
14939,Levofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14940,Linezolid,Default,ATTRCODE,Null,BSH,Desc,1,11076
14941,Mecillinam,Default,ATTRCODE,Null,BSH,Desc,1,11076
14942,Meropenem,Default,ATTRCODE,Null,BSH,Desc,1,11076
14943,Nalidixic Acid,Default,ATTRCODE,Null,BSH,Desc,1,11076
14944,Neomycin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14945,Netilmicin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14946,Nitrofurantoin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14947,Penicillin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14948,Piperacillin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14949,Piperacillin/Tazobactum,Default,ATTRCODE,Null,BSH,Desc,1,11076
14950,Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,11076
14951,Tetracycline,Default,ATTRCODE,Null,BSH,Desc,1,11076
14952,Vancomycin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14953,Tigecycline,Default,ATTRCODE,Null,BSH,Desc,1,11076
14954,Teicoplanin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14955,Mupirocin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14956,Cefpodoxime,Default,ATTRCODE,Null,BSH,Desc,1,11076
14957,Daptomycin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14958,Cefoperazone/Sulbactam,Default,ATTRCODE,Null,BSH,Desc,1,11076
14959,Ertapenem,Default,ATTRCODE,Null,BSH,Desc,1,11076
14960,Trimethoprim/Sulfamethoxazole,Default,ATTRCODE,Null,BSH,Desc,1,11076
14961,Oxacillin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14962,Rifampicin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14963,Ampicillin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14964,Gentamicin HGM,Default,ATTRCODE,Null,BSH,Desc,1,11076
14965,Polymyxin B(300U) PB,Default,ATTRCODE,Null,BSH,Desc,1,11076
14966,Tobramycin,Default,ATTRCODE,Null,BSH,Desc,1,11076
14967,Doripenem,Default,ATTRCODE,Null,BSH,Desc,1,11076
14968,Azithromycin (15?g),Default,ATTRCODE,Null,BSH,Desc,1,11076
14969,Ceftriaxone (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11076
14970,Imipenem (10 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11076
14971,Meropenem (10 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11076
14972,Ceftazidime (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11076
14973,Pipercillin/Tazobactam (110 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11076
14974,Cefixime (5  ?g),Default,ATTRCODE,Null,BSH,Desc,1,11076
14975,Azithromycin (15 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11076
14976,Levofloxacin (5 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11076
14977,Amikacin (30 ?g),Default,ATTRCODE,Null,BSH,Desc,1,11076
